actions_last_hour,actions_last_day,failed_actions_count,avg_action_interval_minutes,sensitive_actions_count,delete_operations_count,update_operations_count,create_operations_count,view_operations_count,unique_entity_types,consecutive_failures,privilege_level_changes,data_access_volume,ip_diversity_score,device_changes,hour_of_day,is_weekend,recent_actions,entity_types_accessed,is_suspicious,entity_diversity_score,unusual_time_score,action_velocity,risk_score_trend,anomaly_score
5,33,0,15.429870396229463,2,1,2,0,2,1,0,0,21,0.014743036785323627,0,9,0,UPDATE_USER|UPDATE_BOOKING|UPDATE_BOOKING|GENERATE_REPORT|VIEW_ANALYTICS,PERMISSION,0,1.0,0,0.08333333333333333,0.3,0.004422911035597088
7,11,2,22.247227374778,2,0,3,1,3,3,2,0,25,0.15894469488874374,0,9,0,VIEW_USER|VIEW_USER|VIEW_DASHBOARD|UPDATE_VEHICLE|UPDATE_LISTING|UPDATE_USER|UPDATE_USER,INCIDENT|USER|LOG,0,3.0,0,0.11666666666666667,0.5,0.04768340846662312
3,25,0,8.772940710313371,0,0,0,0,3,3,0,0,20,0.7205475305906548,0,13,0,VIEW_DASHBOARD|CREATE_VEHICLE|UPDATE_LISTING,ROLE|INCIDENT|PERMISSION,0,3.0,0,0.05,0.0,0.21616425917719642
4,28,2,14.166853574159607,1,0,1,0,3,3,2,0,15,0.5693863265941187,0,17,0,UPDATE_LISTING|UPDATE_VEHICLE|CREATE_BOOKING|VIEW_USER,LOG|BOOKING|ROLE,0,3.0,0,0.06666666666666667,0.35,0.1708158979782356
4,30,0,14.651266985379614,1,0,1,0,3,1,0,0,26,0.7767447636603635,0,14,0,VIEW_BOOKING|CREATE_VEHICLE|CREATE_BOOKING|CREATE_BOOKING,DOCUMENT,0,1.0,0,0.06666666666666667,0.15,0.23302342909810903
2,18,0,10.910971120323055,0,0,1,0,1,3,0,0,25,0.20604954832966238,0,17,0,VIEW_ANALYTICS|UPDATE_VEHICLE,REFUND|INCIDENT|VEHICLE,0,3.0,0,0.03333333333333333,0.0,0.06181486449889871
44,239,4,1.4732658384857016,7,0,0,0,44,5,4,0,433,3.2962405764884948,3,1,1,EXPORT_BOOKINGS|EXPORT_VEHICLES|UPDATE_LISTING|BULK_READ|VIEW_USER|BACKUP_DATA|VIEW_ANALYTICS|BACKUP_DATA|BACKUP_DATA|VIEW_BOOKING,BOOKING|DOCUMENT|INCIDENT|PAYMENT|ROLE,1,5.0,5,0.7333333333333333,1.4500000000000002,1.9888721729465484
4,20,0,20.39404321832663,1,0,0,0,4,2,0,0,16,0.4489821948376722,0,8,0,VIEW_ANALYTICS|UPDATE_BOOKING|VIEW_BOOKING|VIEW_BOOKING,USER|BOOKING,0,2.0,0,0.06666666666666667,0.15,0.13469465845130166
5,32,0,20.96125524091525,1,0,2,1,2,2,0,0,22,0.9677369055237166,0,15,0,GENERATE_REPORT|VIEW_ANALYTICS|GENERATE_REPORT|APPROVE_REFUND|UPDATE_VEHICLE,DOCUMENT|PERMISSION,0,2.0,0,0.08333333333333333,0.15,0.29032107165711496
99,336,21,0.4129227020259707,18,4,10,4,32,8,14,0,178,6.69540398685456,2,4,1,GRANT_ACCESS|UPDATE_BOOKING|COPY_DATA|DELETE_USER|SYSTEM_CONFIG|DELETE_BOOKING|EXPORT_DATA|VIEW_BOOKING|DOWNLOAD_LOGS|BULK_READ,VEHICLE|BOOKING|USER|ROLE|LOG|INCIDENT|REFUND|DOCUMENT,1,8.0,9,1.65,4.8,3.808621196056368
6,22,0,16.816178639835716,1,0,4,0,2,2,0,0,24,0.5707306691986862,0,15,0,APPROVE_REFUND|VIEW_DASHBOARD|VIEW_DASHBOARD|APPROVE_REFUND|VIEW_USER|APPROVE_REFUND,DOCUMENT|LOG,0,2.0,0,0.1,0.15,0.17121920075960587
1,22,0,8.52672345168041,0,0,0,0,1,2,0,0,20,0.5697079935040342,0,10,0,VIEW_USER,REFUND|LOG,0,2.0,0,0.016666666666666666,0.0,0.17091239805121025
2,27,0,13.732786818228671,0,0,0,1,1,3,0,0,24,0.0756215113785742,0,8,0,VIEW_ANALYTICS|APPROVE_REFUND,INCIDENT|PERMISSION|INCIDENT,0,2.0,0,0.03333333333333333,0.0,0.02268645341357226
1,33,0,16.392112766950483,0,0,0,0,1,3,0,0,22,0.14035030113901847,1,15,0,VIEW_ANALYTICS,BOOKING|ROLE|REFUND,0,3.0,0,0.016666666666666666,0.0,0.042105090341705544
37,322,18,0.5014746331673536,13,1,7,3,26,7,6,2,115,5.94782043561277,5,11,0,GENERATE_REPORT|DOWNLOAD_LOGS|CHANGE_PASSWORD|CHANGE_PASSWORD|GENERATE_REPORT|VIEW_ALL_USERS|CREATE_BOOKING|SYSTEM_CONFIG|VIEW_BOOKING|BACKUP_DATA,DOCUMENT|REFUND|USER|ROLE|PAYMENT|PERMISSION|LOG,1,7.0,4,0.6166666666666667,3.75,2.584346130683831
0,27,0,19.970477194531114,0,0,0,0,0,1,0,0,14,0.8025590425185017,0,8,1,,PAYMENT,0,1.0,2,0.0,0.0,0.6407677127555506
18,69,5,2.0302810950116665,14,5,1,0,12,4,3,2,49,1.9924087783773952,0,14,0,EXPORT_DATA|DELETE_BOOKING|DELETE_USER|REVOKE_ACCESS|VIEW_ANALYTICS|VIEW_BOOKING|BULK_DELETE|DELETE_BOOKING|UPDATE_ROLE|BULK_DELETE,PERMISSION|REFUND|ROLE|VEHICLE,1,4.0,0,0.3,2.6,0.5977226335132185
1,27,0,14.527770308374125,0,0,1,1,0,1,0,1,15,0.1361376020991789,0,13,0,GENERATE_REPORT,INCIDENT,0,1.0,0,0.016666666666666666,0.0,0.04084128062975367
41,289,5,2.3523379406397265,10,0,1,0,40,6,3,0,341,3.156357983064772,3,2,1,BACKUP_DATA|VIEW_USER|COPY_DATA|GENERATE_REPORT|DOWNLOAD_LOGS|VIEW_ALL_USERS|UPDATE_VEHICLE|VIEW_ALL_USERS|EXPORT_VEHICLES|VIEW_ALL_USERS,LOG|PAYMENT|BOOKING|ROLE|INCIDENT|REFUND,1,6.0,5,0.6833333333333333,2.0,1.9469073949194315
16,80,9,3.962051923423125,3,0,1,0,15,5,4,0,135,3.2161875312284827,1,22,0,APPROVE_REFUND|VIEW_BOOKING|VIEW_ALL_USERS|UPDATE_USER|VIEW_USER|VIEW_ALL_USERS|VIEW_BOOKING|APPROVE_REFUND|VIEW_ALL_USERS|UPDATE_VEHICLE,BOOKING|ROLE|VEHICLE|REFUND|PERMISSION,1,5.0,0,0.26666666666666666,1.35,0.9648562593685448
20,132,4,2.835662704865613,12,0,2,0,18,7,1,0,369,2.6258635030070363,2,5,1,EXPORT_BOOKINGS|VIEW_USER|APPROVE_REFUND|UPDATE_BOOKING|DOWNLOAD_LOGS|UPDATE_LISTING|BULK_READ|EXPORT_VEHICLES|VIEW_ALL_USERS|BULK_READ,ROLE|PERMISSION|BOOKING|VEHICLE|USER|PAYMENT|LOG,1,7.0,5,0.3333333333333333,2.1999999999999997,1.7877590509021108
3,37,1,9.262668649410344,1,0,2,0,1,3,1,0,21,0.2897034835946979,0,14,0,VIEW_USER|CREATE_VEHICLE|VIEW_BOOKING,VEHICLE|VEHICLE|INCIDENT,0,2.0,0,0.05,0.25,0.08691104507840937
4,25,1,16.042518510591858,1,0,0,0,4,3,1,0,16,0.8790347883193803,0,13,0,VIEW_BOOKING|APPROVE_REFUND|UPDATE_BOOKING|CREATE_VEHICLE,PAYMENT|USER|LOG,0,3.0,0,0.06666666666666667,0.25,0.2637104364958141
4,15,0,20.77587693017616,1,0,0,1,3,3,0,0,19,0.8267506029085484,0,16,0,GENERATE_REPORT|UPDATE_VEHICLE|UPDATE_VEHICLE|VIEW_ANALYTICS,BOOKING|PERMISSION|INCIDENT,0,3.0,0,0.06666666666666667,0.15,0.2480251808725645
28,100,9,2.7718259004273857,7,0,1,0,27,5,1,1,223,2.4073726231973556,2,8,0,UPDATE_USER|VIEW_ALL_USERS|VIEW_ANALYTICS|VIEW_ANALYTICS|VIEW_BOOKING|CREATE_VEHICLE|APPROVE_REFUND|VIEW_BOOKING|VIEW_DASHBOARD|VIEW_BOOKING,VEHICLE|BOOKING|DOCUMENT|PAYMENT|LOG,1,5.0,0,0.4666666666666667,1.9500000000000002,0.7222117869592066
6,27,1,23.11621577487793,0,0,3,0,3,3,1,0,20,0.5981601008050529,0,12,0,CREATE_BOOKING|VIEW_ANALYTICS|CREATE_VEHICLE|UPDATE_USER|VIEW_ANALYTICS|GENERATE_REPORT,VEHICLE|LOG|BOOKING,0,3.0,0,0.1,0.1,0.17944803024151587
2,20,0,12.165099163623582,0,0,1,0,1,3,0,1,24,0.6495456523487281,0,11,0,UPDATE_BOOKING|UPDATE_VEHICLE,USER|DOCUMENT|USER,0,2.0,0,0.03333333333333333,0.0,0.19486369570461842
14,32,3,1.1323904781866756,10,9,1,0,4,4,3,1,60,2.8629911705751,1,0,0,BULK_DELETE|UPDATE_VEHICLE|DELETE_VEHICLE|DELETE_VEHICLE|DELETE_LOG|DELETE_USER|SYSTEM_CONFIG|UPDATE_ROLE|BULK_DELETE|CREATE_BOOKING,LOG|VEHICLE|BOOKING|USER,1,4.0,3,0.23333333333333334,1.8,1.45889735117253
6,30,0,18.389259359835542,2,0,2,1,3,2,0,0,20,0.10498524384302743,0,15,1,CREATE_VEHICLE|UPDATE_BOOKING|GENERATE_REPORT|VIEW_BOOKING|UPDATE_USER|VIEW_BOOKING,LOG|USER,0,2.0,2,0.1,0.3,0.43149557315290826
5,33,0,15.375305568314088,1,1,2,2,0,1,0,0,27,0.8144472041765729,0,12,0,UPDATE_USER|VIEW_BOOKING|VIEW_USER|UPDATE_BOOKING|CREATE_VEHICLE,ROLE,0,1.0,0,0.08333333333333333,0.15,0.24433416125297186
6,21,0,19.794054010830063,2,0,1,0,5,3,0,0,24,0.611085471117103,0,13,0,APPROVE_REFUND|VIEW_DASHBOARD|VIEW_BOOKING|GENERATE_REPORT|CREATE_VEHICLE|CREATE_VEHICLE,REFUND|PAYMENT|INCIDENT,0,3.0,0,0.1,0.3,0.18332564133513088
2,21,0,15.128434459219887,0,0,1,0,1,2,0,0,16,0.03521807106887431,0,9,0,CREATE_BOOKING|VIEW_USER,ROLE|BOOKING,0,2.0,0,0.03333333333333333,0.0,0.010565421320662294
2,31,0,12.009571908409292,1,0,0,0,2,2,0,0,25,0.509206135097528,0,14,0,UPDATE_VEHICLE|VIEW_ANALYTICS,REFUND|BOOKING,0,2.0,0,0.03333333333333333,0.15,0.1527618405292584
2,24,1,16.863619725391533,0,0,0,1,1,2,1,0,19,0.6454851243587585,0,11,0,CREATE_BOOKING|CREATE_VEHICLE,USER|DOCUMENT,0,2.0,0,0.03333333333333333,0.1,0.19364553730762754
5,29,0,12.881155021999495,1,1,0,1,3,3,0,0,22,0.4073981439658877,1,9,1,UPDATE_LISTING|APPROVE_REFUND|VIEW_DASHBOARD|VIEW_DASHBOARD|GENERATE_REPORT,LOG|VEHICLE|INCIDENT,0,3.0,2,0.08333333333333333,0.15,0.5222194431897663
14,76,5,4.0524651052945035,9,1,6,2,5,4,5,5,50,4.699818749886555,1,5,0,REVOKE_ACCESS|CREATE_BOOKING|REVOKE_ACCESS|EXPORT_DATA|REVOKE_ACCESS|CHANGE_PASSWORD|UPDATE_PERMISSIONS|UPDATE_USER|DELETE_BOOKING|EXPORT_DATA,DOCUMENT|PERMISSION|ROLE|USER,1,4.0,3,0.23333333333333334,1.8499999999999999,2.0099456249659666
42,135,11,1.8269878614416846,5,0,0,0,42,6,1,0,124,5.373047916444308,3,3,1,DOWNLOAD_LOGS|UPDATE_BOOKING|VIEW_ALL_USERS|CREATE_VEHICLE|VIEW_ANALYTICS|UPDATE_VEHICLE|COPY_DATA|VIEW_USER|APPROVE_REFUND|APPROVE_REFUND,DOCUMENT|BOOKING|REFUND|PAYMENT|LOG|USER,1,6.0,5,0.7,1.85,2.611914374933292
3,31,0,16.61044472294898,0,0,0,0,3,3,0,0,19,0.7188095848716335,0,9,1,UPDATE_USER|CREATE_VEHICLE|CREATE_BOOKING,REFUND|BOOKING|VEHICLE,0,3.0,2,0.05,0.0,0.6156428754614901
41,296,10,2.883820627978332,14,0,2,0,39,7,2,0,282,4.8276290157515405,1,22,1,BULK_READ|BACKUP_DATA|VIEW_USER|GENERATE_REPORT|GENERATE_REPORT|UPDATE_USER|VIEW_USER|CREATE_VEHICLE|EXPORT_VEHICLES|BACKUP_DATA,PAYMENT|LOG|REFUND|INCIDENT|PERMISSION|ROLE|BOOKING,1,7.0,2,0.6833333333333333,3.1,1.8482887047254621
1,27,0,12.62668663218297,0,0,1,0,0,1,0,0,21,0.6522183439383322,0,11,0,UPDATE_LISTING,INCIDENT,0,1.0,0,0.016666666666666666,0.0,0.19566550318149967
22,136,9,1.3478724948522571,6,0,0,0,22,6,4,0,244,3.771215072354722,2,1,1,APPROVE_REFUND|VIEW_BOOKING|UPDATE_USER|UPDATE_LISTING|VIEW_DASHBOARD|UPDATE_BOOKING|UPDATE_USER|CREATE_VEHICLE|UPDATE_VEHICLE|GENERATE_REPORT,PAYMENT|INCIDENT|BOOKING|ROLE|LOG|DOCUMENT,1,6.0,5,0.36666666666666664,1.7999999999999998,2.1313645217064163
2,21,0,15.234301089177661,0,0,0,0,2,1,0,1,21,0.7377806897424766,0,13,0,VIEW_BOOKING|VIEW_DASHBOARD,BOOKING,0,1.0,0,0.03333333333333333,0.0,0.22133420692274297
4,20,0,19.321467884527383,0,0,1,2,1,1,0,0,16,0.4540256666563287,0,11,0,APPROVE_REFUND|VIEW_ANALYTICS|VIEW_USER|CREATE_BOOKING,INCIDENT,0,1.0,0,0.06666666666666667,0.0,0.1362076999968986
4,32,0,8.45282882551088,0,0,2,1,1,1,0,0,23,0.8914646335964304,0,16,0,VIEW_BOOKING|UPDATE_BOOKING|UPDATE_VEHICLE|UPDATE_BOOKING,PAYMENT,0,1.0,0,0.06666666666666667,0.0,0.2674393900789291
2,33,0,18.70319790717654,0,0,0,1,1,3,0,0,19,0.23730194535455018,0,10,0,GENERATE_REPORT|APPROVE_REFUND,DOCUMENT|VEHICLE|USER,0,3.0,0,0.03333333333333333,0.0,0.07119058360636506
1,13,0,18.89047412780878,1,0,0,0,1,3,0,0,29,0.11371582033400385,0,11,0,VIEW_USER,ROLE|PAYMENT|PAYMENT,0,2.0,0,0.016666666666666666,0.15,0.034114746100201154
3,25,0,16.18392008064999,0,1,0,0,2,1,0,0,18,0.8429831151772872,0,15,0,VIEW_DASHBOARD|VIEW_DASHBOARD|VIEW_BOOKING,VEHICLE,0,1.0,0,0.05,0.0,0.2528949345531861
6,20,0,11.813628292763681,2,0,2,1,3,3,0,0,13,0.9304909095925076,0,10,0,APPROVE_REFUND|UPDATE_USER|VIEW_USER|VIEW_BOOKING|CREATE_BOOKING|CREATE_BOOKING,DOCUMENT|BOOKING|PAYMENT,0,3.0,0,0.1,0.3,0.27914727287775226
3,24,0,5.0,2,0,0,1,2,3,0,0,23,0.8206739516891074,0,8,0,UPDATE_VEHICLE|VIEW_ANALYTICS|VIEW_USER,DOCUMENT|BOOKING|USER,0,3.0,0,0.05,0.3,0.2462021855067322
1,20,0,14.550827775159828,0,0,1,0,0,1,0,0,20,0.23655217234419357,0,16,0,UPDATE_USER,LOG,0,1.0,0,0.016666666666666666,0.0,0.07096565170325807
6,20,0,16.268797488630703,2,2,0,1,3,3,0,0,13,0.6854833535303919,0,9,0,VIEW_DASHBOARD|VIEW_DASHBOARD|UPDATE_BOOKING|VIEW_BOOKING|UPDATE_VEHICLE|UPDATE_LISTING,INCIDENT|PAYMENT|DOCUMENT,0,3.0,0,0.1,0.3,0.20564500605911756
26,66,3,4.233251031790285,8,9,2,0,15,5,4,0,112,2.174059009365218,1,10,1,DELETE_LOG|DELETE_VEHICLE|REVOKE_ACCESS|DELETE_LOG|DELETE_VEHICLE|BULK_DELETE|BULK_DELETE|DELETE_VEHICLE|DELETE_VEHICLE|UPDATE_BOOKING,INCIDENT|REFUND|LOG|BOOKING|USER,1,5.0,2,0.43333333333333335,1.5,1.0522177028095654
29,40,3,1.0472383115972206,11,9,3,0,17,5,2,0,74,1.4419675108607428,1,2,0,APPROVE_REFUND|DELETE_LOG|BULK_DELETE|DELETE_BOOKING|MODIFY_SECURITY|EXPORT_DATA|DELETE_USER|DELETE_LOG|APPROVE_REFUND|DELETE_LOG,DOCUMENT|BOOKING|VEHICLE|LOG|PAYMENT,1,5.0,3,0.48333333333333334,1.95,1.032590253258223
46,206,5,1.6321494494238271,13,0,2,0,44,4,2,0,270,5.038808565612042,2,1,1,UPDATE_VEHICLE|EXPORT_VEHICLES|GENERATE_REPORT|BULK_READ|UPDATE_BOOKING|VIEW_BOOKING|VIEW_ALL_USERS|VIEW_DASHBOARD|BACKUP_DATA|BACKUP_DATA,PAYMENT|USER|BOOKING|ROLE,1,4.0,5,0.7666666666666667,2.45,2.5116425696836124
5,34,0,6.170150644792535,3,0,2,0,3,3,0,0,21,0.6500580866973226,0,15,0,UPDATE_USER|UPDATE_BOOKING|APPROVE_REFUND|UPDATE_LISTING|CREATE_VEHICLE,ROLE|REFUND|ROLE,0,2.0,0,0.08333333333333333,0.44999999999999996,0.19501742600919678
56,114,3,1.9882147466841766,8,0,2,0,54,5,3,0,408,5.930496031051611,3,4,0,APPROVE_REFUND|UPDATE_BOOKING|UPDATE_USER|VIEW_DASHBOARD|EXPORT_USERS|UPDATE_LISTING|VIEW_DASHBOARD|APPROVE_REFUND|EXPORT_VEHICLES|BACKUP_DATA,ROLE|PAYMENT|LOG|INCIDENT|USER,1,5.0,3,0.9333333333333333,1.5,2.3791488093154833
4,26,1,6.063234571992627,0,0,3,0,1,2,1,0,21,0.8130811153741089,1,17,0,CREATE_VEHICLE|APPROVE_REFUND|VIEW_ANALYTICS|CREATE_BOOKING,USER|PERMISSION,0,2.0,0,0.06666666666666667,0.1,0.24392433461223265
4,23,0,9.570220955877474,1,0,1,1,2,1,0,0,22,0.9553527131690578,1,8,0,VIEW_BOOKING|VIEW_ANALYTICS|CREATE_BOOKING|CREATE_VEHICLE,PAYMENT,0,1.0,0,0.06666666666666667,0.15,0.2866058139507173
2,27,0,19.221679213320325,0,0,0,0,2,1,0,0,17,0.9791689796229157,0,14,0,CREATE_VEHICLE|GENERATE_REPORT,LOG,0,1.0,0,0.03333333333333333,0.0,0.2937506938868747
39,79,4,1.9633497801827438,2,0,0,0,39,8,3,0,199,2.4477665183729753,0,23,0,CREATE_BOOKING|VIEW_ANALYTICS|VIEW_BOOKING|VIEW_BOOKING|UPDATE_BOOKING|UPDATE_USER|VIEW_BOOKING|VIEW_DASHBOARD|VIEW_BOOKING|VIEW_USER,PAYMENT|LOG|PERMISSION|ROLE|DOCUMENT|INCIDENT|VEHICLE|USER,1,8.0,3,0.65,0.7,1.3343299555118926
2,17,0,15.890124218471756,1,0,1,0,1,2,0,0,18,0.7305088754948655,0,16,1,VIEW_BOOKING|GENERATE_REPORT,VEHICLE|PAYMENT,0,2.0,2,0.03333333333333333,0.15,0.6191526626484597
85,322,13,0.726476236058695,7,1,6,7,36,5,9,0,213,3.2815593583008997,4,12,1,EXPORT_DATA|VIEW_ALL_USERS|UPDATE_LISTING|APPROVE_REFUND|VIEW_BOOKING|APPROVE_REFUND|CREATE_VEHICLE|DELETE_USER|CREATE_VEHICLE|EXPORT_VEHICLES,ROLE|USER|INCIDENT|BOOKING|PAYMENT,1,5.0,6,1.4166666666666667,2.35,2.18446780749027
3,29,0,12.513652544044373,1,0,1,1,1,1,0,0,25,0.010150690726819733,0,9,0,CREATE_BOOKING|UPDATE_BOOKING|UPDATE_BOOKING,PAYMENT,0,1.0,0,0.05,0.15,0.0030452072180459197
3,23,0,10.12586515856757,1,0,0,0,3,3,0,0,15,0.7857206420882865,0,9,0,UPDATE_LISTING|VIEW_BOOKING|VIEW_ANALYTICS,PERMISSION|REFUND|DOCUMENT,0,3.0,0,0.05,0.15,0.23571619262648594
4,25,0,20.99981023997543,1,0,2,0,2,3,0,0,27,0.10256391100199014,0,9,0,VIEW_USER|UPDATE_BOOKING|VIEW_DASHBOARD|UPDATE_VEHICLE,BOOKING|REFUND|DOCUMENT,0,3.0,0,0.06666666666666667,0.15,0.03076917330059704
2,21,0,18.27882143465294,0,0,0,1,1,1,0,0,23,0.9796028572122276,0,13,0,VIEW_USER|VIEW_BOOKING,LOG,0,1.0,0,0.03333333333333333,0.0,0.2938808571636683
17,52,12,5.110053676041822,8,2,4,4,7,4,5,6,59,4.5819492207991726,3,0,0,VIEW_DASHBOARD|CREDENTIAL_CHANGE|APPROVE_REFUND|UPDATE_ROLE|VIEW_ANALYTICS|UPDATE_ROLE|GENERATE_REPORT|VIEW_USER|UPDATE_VEHICLE|REVOKE_ACCESS,LOG|ROLE|USER|ROLE,1,3.0,3,0.2833333333333333,2.4000000000000004,1.9745847662397518
3,24,1,13.22894856493929,1,0,0,0,3,1,1,0,23,0.43313861655212826,0,14,0,VIEW_BOOKING|VIEW_USER|CREATE_BOOKING,REFUND,0,1.0,0,0.05,0.25,0.12994158496563848
2,19,0,16.170676421472514,0,0,0,0,2,1,0,0,17,0.4731661794774519,0,9,0,VIEW_ANALYTICS|VIEW_USER,REFUND,0,1.0,0,0.03333333333333333,0.0,0.14194985384323555
3,22,0,5.680600309620468,1,0,0,0,3,3,0,1,20,0.21816308270712992,0,8,0,UPDATE_USER|VIEW_BOOKING|UPDATE_BOOKING,VEHICLE|VEHICLE|PERMISSION,0,2.0,0,0.05,0.15,0.06544892481213897
5,23,0,14.874446579621479,0,1,1,0,3,2,0,0,16,0.307751530961738,0,9,0,VIEW_USER|APPROVE_REFUND|APPROVE_REFUND|VIEW_USER|VIEW_ANALYTICS,USER|VEHICLE,0,2.0,0,0.08333333333333333,0.0,0.0923254592885214
9,36,6,3.1164786307615824,6,2,6,4,0,4,8,6,94,4.439125983510738,3,2,0,UPDATE_LISTING|CHANGE_PASSWORD|UPDATE_VEHICLE|BULK_DELETE|BULK_DELETE|BULK_DELETE|MODIFY_SECURITY|CREATE_VEHICLE|UPDATE_PERMISSIONS,USER|PERMISSION|ROLE|LOG,1,4.0,3,0.15,1.5,1.9317377950532215
4,16,0,18.5768788785558,1,0,0,0,4,3,0,0,24,0.6491754924991416,0,11,0,GENERATE_REPORT|UPDATE_BOOKING|VIEW_BOOKING|CREATE_BOOKING,PERMISSION|BOOKING|PERMISSION,0,2.0,0,0.06666666666666667,0.15,0.1947526477497425
5,20,0,14.349331339371735,1,0,2,0,3,3,0,0,25,0.2576490631567886,0,12,0,CREATE_BOOKING|GENERATE_REPORT|UPDATE_LISTING|VIEW_BOOKING|UPDATE_BOOKING,INCIDENT|INCIDENT|INCIDENT,0,1.0,0,0.08333333333333333,0.15,0.07729471894703657
6,20,0,17.918554754132185,2,0,2,1,3,2,0,0,15,0.8005404682974763,0,10,1,UPDATE_USER|UPDATE_LISTING|VIEW_USER|UPDATE_BOOKING|UPDATE_LISTING|VIEW_USER,PAYMENT|LOG,0,2.0,2,0.1,0.3,0.6401621404892429
5,36,0,23.182614494303877,2,0,2,2,1,2,0,0,20,0.809631201880627,0,8,0,VIEW_DASHBOARD|GENERATE_REPORT|VIEW_BOOKING|UPDATE_BOOKING|CREATE_BOOKING,LOG|VEHICLE,0,2.0,0,0.08333333333333333,0.3,0.24288936056418808
4,27,0,23.788721305402653,1,0,0,1,3,2,0,0,25,0.3279393819188603,0,16,0,VIEW_BOOKING|APPROVE_REFUND|VIEW_DASHBOARD|GENERATE_REPORT,USER|PAYMENT,0,2.0,0,0.06666666666666667,0.15,0.09838181457565809
1,24,0,17.075027843306028,0,0,0,0,1,1,0,0,24,0.45955046421380963,1,11,0,GENERATE_REPORT,PERMISSION,0,1.0,0,0.016666666666666666,0.0,0.13786513926414287
2,19,0,18.364671542177696,0,1,1,1,0,2,0,0,14,0.3222055947908361,1,15,0,UPDATE_USER|VIEW_BOOKING,REFUND|DOCUMENT,0,2.0,0,0.03333333333333333,0.0,0.09666167843725083
2,25,0,20.350841118103155,0,0,0,0,2,1,0,0,21,0.8305135354635947,0,12,0,VIEW_DASHBOARD|UPDATE_VEHICLE,PAYMENT,0,1.0,0,0.03333333333333333,0.0,0.2491540606390784
33,103,5,3.5711395965466015,5,0,1,0,32,6,4,1,84,3.6104084612283356,2,19,0,VIEW_BOOKING|VIEW_DASHBOARD|APPROVE_REFUND|VIEW_ANALYTICS|UPDATE_BOOKING|VIEW_BOOKING|VIEW_DASHBOARD|VIEW_USER|VIEW_USER|CREATE_BOOKING,DOCUMENT|PERMISSION|BOOKING|PAYMENT|REFUND|USER,1,6.0,0,0.55,1.25,1.0831225383685006
5,28,0,12.53462579780567,0,1,0,0,4,3,0,0,16,0.48437955263881594,0,14,0,UPDATE_USER|UPDATE_LISTING|UPDATE_USER|UPDATE_LISTING|VIEW_BOOKING,DOCUMENT|BOOKING|VEHICLE,0,3.0,0,0.08333333333333333,0.0,0.14531386579164476
3,26,0,19.327519889623066,0,0,0,0,3,1,0,0,19,0.0946480363093547,0,12,0,CREATE_VEHICLE|UPDATE_USER|CREATE_BOOKING,INCIDENT,0,1.0,0,0.05,0.0,0.028394410892806407
5,26,1,11.830243014388055,2,1,2,0,2,3,1,0,15,0.6635610743539389,0,9,0,VIEW_BOOKING|CREATE_BOOKING|APPROVE_REFUND|UPDATE_LISTING|VIEW_ANALYTICS,PERMISSION|BOOKING|ROLE,0,3.0,0,0.08333333333333333,0.4,0.19906832230618166
5,27,0,18.35031973529184,1,0,1,1,3,1,0,0,15,0.8868558173765413,0,14,0,VIEW_ANALYTICS|UPDATE_BOOKING|CREATE_BOOKING|VIEW_DASHBOARD|CREATE_VEHICLE,PAYMENT,0,1.0,0,0.08333333333333333,0.15,0.26605674521296235
21,113,9,0.9056474291976592,6,0,0,0,21,5,2,0,223,5.338393573871583,2,3,1,APPROVE_REFUND|UPDATE_USER|VIEW_BOOKING|VIEW_ALL_USERS|CREATE_VEHICLE|CREATE_VEHICLE|DOWNLOAD_LOGS|BULK_READ|UPDATE_BOOKING|BULK_READ,BOOKING|REFUND|INCIDENT|ROLE|LOG,1,5.0,9,0.35,1.7999999999999998,3.401518072161475
3,35,1,21.329776625391556,0,1,1,0,1,3,1,0,16,0.10894018389359361,0,17,0,VIEW_DASHBOARD|UPDATE_BOOKING|VIEW_BOOKING,ROLE|INCIDENT|ROLE,0,2.0,0,0.05,0.1,0.03268205516807808
5,24,0,13.380858930526603,2,0,1,3,1,1,0,0,12,0.5167737006508097,1,10,0,APPROVE_REFUND|APPROVE_REFUND|GENERATE_REPORT|VIEW_BOOKING|VIEW_DASHBOARD,DOCUMENT,0,1.0,0,0.08333333333333333,0.3,0.1550321101952429
5,24,1,18.42502283503862,2,0,1,0,4,1,1,0,18,0.060400133445324355,0,14,0,VIEW_DASHBOARD|CREATE_BOOKING|UPDATE_LISTING|APPROVE_REFUND|VIEW_BOOKING,ROLE,0,1.0,0,0.08333333333333333,0.4,0.018120040033597306
4,30,0,17.5811881669248,1,1,2,1,0,3,0,0,18,0.536984080640883,0,11,0,VIEW_ANALYTICS|APPROVE_REFUND|CREATE_VEHICLE|GENERATE_REPORT,PAYMENT|PERMISSION|ROLE,0,3.0,0,0.06666666666666667,0.15,0.16109522419226488
2,15,0,20.279574731409205,1,1,1,1,0,1,0,0,19,0.6991885901676116,0,9,0,UPDATE_LISTING|VIEW_BOOKING,INCIDENT,0,1.0,0,0.03333333333333333,0.15,0.20975657705028347
